date,ticker,open,high,low,close
25/01/2023 13:00,USDJPY,129.697,130.033,129.676,129.956
25/01/2023 14:00,USDJPY,129.958,130.003,129.61,129.696
25/01/2023 15:00,USDJPY,129.691,129.715,129.26,129.588
25/01/2023 16:00,USDJPY,129.588,129.945,129.55,129.643
25/01/2023 17:00,USDJPY,129.642,129.715,129.549,129.614
25/01/2023 18:00,USDJPY,129.616,129.631,129.41,129.533
25/01/2023 19:00,USDJPY,129.535,129.677,129.505,129.537
25/01/2023 20:00,USDJPY,129.534,129.648,129.497,129.596
25/01/2023 21:00,USDJPY,129.597,129.613,129.505,129.589
25/01/2023 22:00,USDJPY,129.595,129.619,129.393,129.504
25/01/2023 23:00,USDJPY,129.485,129.513,129.21,129.258
26/01/2023 00:00,USDJPY,129.255,129.38,129.1,129.216
26/01/2023 01:00,USDJPY,129.212,129.343,129.094,129.209
26/01/2023 02:00,USDJPY,129.213,129.588,129.13,129.386
26/01/2023 03:00,USDJPY,129.384,129.436,129.25,129.31
26/01/2023 04:00,USDJPY,129.312,129.321,129.01,129.238
26/01/2023 05:00,USDJPY,129.24,129.43,129.232,129.326
26/01/2023 06:00,USDJPY,129.327,129.407,129.196,129.337
26/01/2023 07:00,USDJPY,129.339,129.745,129.334,129.481
26/01/2023 08:00,USDJPY,129.482,129.868,129.478,129.807
26/01/2023 09:00,USDJPY,129.812,129.994,129.729,129.959
26/01/2023 10:00,USDJPY,129.954,130,129.62,129.677
26/01/2023 11:00,USDJPY,129.681,129.892,129.674,129.822
26/01/2023 12:00,USDJPY,129.823,130.014,129.64,129.754
26/01/2023 13:00,USDJPY,129.753,130.275,129.665,129.869
26/01/2023 14:00,USDJPY,129.867,130.384,129.69,130.311
26/01/2023 15:00,USDJPY,130.312,130.549,130.12,130.443
26/01/2023 16:00,USDJPY,130.444,130.617,130.31,130.397
26/01/2023 17:00,USDJPY,130.4,130.419,130.256,130.337
26/01/2023 18:00,USDJPY,130.336,130.336,130.046,130.151
26/01/2023 19:00,USDJPY,130.152,130.292,130.137,130.223
26/01/2023 20:00,USDJPY,130.224,130.295,130.192,130.245
26/01/2023 21:00,USDJPY,130.241,130.279,130.196,130.211
26/01/2023 22:00,USDJPY,130.209,130.24,130.059,130.15
26/01/2023 23:00,USDJPY,130.15,130.214,129.645,129.805
27/01/2023 00:00,USDJPY,129.804,129.886,129.49,129.635
27/01/2023 01:00,USDJPY,129.639,129.815,129.61,129.689
27/01/2023 02:00,USDJPY,129.69,129.778,129.599,129.763
27/01/2023 03:00,USDJPY,129.762,129.923,129.679,129.858
27/01/2023 04:00,USDJPY,129.856,130.154,129.856,130.021
27/01/2023 05:00,USDJPY,130.02,130.058,129.89,129.98
27/01/2023 06:00,USDJPY,129.978,130.27,129.818,130.18
27/01/2023 07:00,USDJPY,130.181,130.27,129.87,129.966
27/01/2023 08:00,USDJPY,129.957,130.002,129.7,129.905
27/01/2023 09:00,USDJPY,129.908,129.957,129.743,129.849
27/01/2023 10:00,USDJPY,129.853,129.869,129.659,129.825
27/01/2023 11:00,USDJPY,129.822,129.974,129.74,129.906
27/01/2023 12:00,USDJPY,129.909,129.996,129.8,129.87
27/01/2023 13:00,USDJPY,129.86,129.935,129.55,129.733
27/01/2023 14:00,USDJPY,129.734,130.068,129.637,129.881
27/01/2023 15:00,USDJPY,129.882,130.042,129.77,129.979
27/01/2023 16:00,USDJPY,129.979,129.993,129.789,129.94
27/01/2023 17:00,USDJPY,129.937,129.957,129.819,129.913
27/01/2023 18:00,USDJPY,129.914,129.951,129.867,129.918
27/01/2023 19:00,USDJPY,129.916,129.94,129.867,129.907
27/01/2023 20:00,USDJPY,129.908,129.928,129.852,129.877
27/01/2023 21:00,USDJPY,129.878,129.891,129.776,129.809
29/01/2023 22:00,USDJPY,129.644,129.849,129.644,129.805
29/01/2023 23:00,USDJPY,129.81,129.89,129.729,129.833
30/01/2023 00:00,USDJPY,129.833,130.136,129.831,130.085
30/01/2023 01:00,USDJPY,130.084,130.29,130.048,130.226
30/01/2023 02:00,USDJPY,130.225,130.268,130.021,130.071
30/01/2023 03:00,USDJPY,130.075,130.141,129.909,129.913
30/01/2023 04:00,USDJPY,129.912,129.932,129.199,129.48
30/01/2023 05:00,USDJPY,129.477,129.747,129.401,129.637
30/01/2023 06:00,USDJPY,129.635,129.649,129.45,129.588
30/01/2023 07:00,USDJPY,129.588,129.679,129.408,129.58
30/01/2023 08:00,USDJPY,129.584,130.19,129.582,130.124
30/01/2023 09:00,USDJPY,130.125,130.143,129.892,129.969
30/01/2023 10:00,USDJPY,129.968,129.991,129.84,129.865
30/01/2023 11:00,USDJPY,129.861,130.259,129.86,130.172
30/01/2023 12:00,USDJPY,130.173,130.2,129.999,130.071
30/01/2023 13:00,USDJPY,130.07,130.208,129.962,130.136
30/01/2023 14:00,USDJPY,130.133,130.35,130.08,130.264
30/01/2023 15:00,USDJPY,130.265,130.4,130.175,130.311
30/01/2023 16:00,USDJPY,130.317,130.48,130.29,130.349
30/01/2023 17:00,USDJPY,130.346,130.417,130.306,130.411
30/01/2023 18:00,USDJPY,130.415,130.49,130.343,130.423
30/01/2023 19:00,USDJPY,130.422,130.61,130.397,130.557
30/01/2023 20:00,USDJPY,130.555,130.558,130.42,130.463
30/01/2023 21:00,USDJPY,130.463,130.469,130.4,130.44
30/01/2023 22:00,USDJPY,130.417,130.446,130.343,130.378
30/01/2023 23:00,USDJPY,130.367,130.533,130.35,130.481
31/01/2023 00:00,USDJPY,130.487,130.506,130.268,130.299
31/01/2023 01:00,USDJPY,130.301,130.31,130.1,130.13
31/01/2023 02:00,USDJPY,130.133,130.201,130.059,130.182
31/01/2023 03:00,USDJPY,130.181,130.266,130.14,130.243
31/01/2023 04:00,USDJPY,130.243,130.404,130.163,130.312
31/01/2023 05:00,USDJPY,130.311,130.35,130.133,130.184
31/01/2023 06:00,USDJPY,130.183,130.29,130.14,130.253
31/01/2023 07:00,USDJPY,130.248,130.309,130.037,130.147
31/01/2023 08:00,USDJPY,130.148,130.406,130.071,130.387
31/01/2023 09:00,USDJPY,130.386,130.432,130.228,130.39
31/01/2023 10:00,USDJPY,130.391,130.484,130.33,130.396
31/01/2023 11:00,USDJPY,130.393,130.47,130.31,130.434
31/01/2023 12:00,USDJPY,130.435,130.496,130.33,130.434
31/01/2023 13:00,USDJPY,130.43,130.442,129.798,129.89
31/01/2023 14:00,USDJPY,129.891,129.974,129.76,129.842
31/01/2023 15:00,USDJPY,129.84,130.219,129.73,130.037
31/01/2023 16:00,USDJPY,130.033,130.23,130,130.177
31/01/2023 17:00,USDJPY,130.175,130.37,130.17,130.192
31/01/2023 18:00,USDJPY,130.195,130.232,130.09,130.137
31/01/2023 19:00,USDJPY,130.138,130.205,130.05,130.175
31/01/2023 20:00,USDJPY,130.161,130.24,130.12,130.135
31/01/2023 21:00,USDJPY,130.134,130.192,130.076,130.101
31/01/2023 22:00,USDJPY,130.106,130.106,129.974,130.086
31/01/2023 23:00,USDJPY,130.093,130.133,130.03,130.112
01/02/2023 00:00,USDJPY,130.113,130.203,129.858,129.922
01/02/2023 01:00,USDJPY,129.923,130.023,129.87,130.017
01/02/2023 02:00,USDJPY,130.016,130.114,129.984,130.017
01/02/2023 03:00,USDJPY,130.022,130.07,129.978,130.011
01/02/2023 04:00,USDJPY,130.012,130.272,130.004,130.255
01/02/2023 05:00,USDJPY,130.254,130.324,130.199,130.292
01/02/2023 06:00,USDJPY,130.291,130.328,130.187,130.274
01/02/2023 07:00,USDJPY,130.271,130.42,130.143,130.176
01/02/2023 08:00,USDJPY,130.173,130.24,129.92,129.943
01/02/2023 09:00,USDJPY,129.941,129.981,129.796,129.876
01/02/2023 10:00,USDJPY,129.873,129.965,129.77,129.823
01/02/2023 11:00,USDJPY,129.825,129.87,129.7,129.805
01/02/2023 12:00,USDJPY,129.806,129.87,129.663,129.849
01/02/2023 13:00,USDJPY,129.845,129.858,129.3,129.378
01/02/2023 14:00,USDJPY,129.376,129.541,129.293,129.313
01/02/2023 15:00,USDJPY,129.316,129.68,129.18,129.25
01/02/2023 16:00,USDJPY,129.252,129.365,129.223,129.272
01/02/2023 17:00,USDJPY,129.273,129.332,129.221,129.234
01/02/2023 18:00,USDJPY,129.23,129.455,129.227,129.327
01/02/2023 19:00,USDJPY,129.33,129.874,128.54,128.76
01/02/2023 20:00,USDJPY,128.758,129.153,128.648,128.827
01/02/2023 21:00,USDJPY,128.824,129.073,128.761,128.947
01/02/2023 22:00,USDJPY,128.953,128.97,128.716,128.925
01/02/2023 23:00,USDJPY,128.905,128.927,128.41,128.596
02/02/2023 00:00,USDJPY,128.605,128.628,128.165,128.448
02/02/2023 01:00,USDJPY,128.456,128.763,128.42,128.605
02/02/2023 02:00,USDJPY,128.604,128.642,128.49,128.524
02/02/2023 03:00,USDJPY,128.521,128.628,128.446,128.606
02/02/2023 04:00,USDJPY,128.607,128.616,128.38,128.449
02/02/2023 05:00,USDJPY,128.445,128.612,128.39,128.6
02/02/2023 06:00,USDJPY,128.601,128.788,128.55,128.665
02/02/2023 07:00,USDJPY,128.661,128.71,128.53,128.656
02/02/2023 08:00,USDJPY,128.655,129.133,128.55,128.89
02/02/2023 09:00,USDJPY,128.89,129.114,128.8,128.922
02/02/2023 10:00,USDJPY,128.921,129.01,128.838,128.91
02/02/2023 11:00,USDJPY,128.903,128.92,128.676,128.723
02/02/2023 12:00,USDJPY,128.724,128.81,128.298,128.406
02/02/2023 13:00,USDJPY,128.404,128.486,128.07,128.418
02/02/2023 14:00,USDJPY,128.417,128.766,128.08,128.678
02/02/2023 15:00,USDJPY,128.685,128.911,128.345,128.415
02/02/2023 16:00,USDJPY,128.417,128.552,128.24,128.454
02/02/2023 17:00,USDJPY,128.447,128.535,128.3,128.486
02/02/2023 18:00,USDJPY,128.486,128.593,128.41,128.524
02/02/2023 19:00,USDJPY,128.528,128.676,128.47,128.636
02/02/2023 20:00,USDJPY,128.635,128.764,128.618,128.746
02/02/2023 21:00,USDJPY,128.748,128.755,128.564,128.564
02/02/2023 22:00,USDJPY,128.706,128.706,128.452,128.613
02/02/2023 23:00,USDJPY,128.65,128.768,128.598,128.757
03/02/2023 00:00,USDJPY,128.767,128.827,128.526,128.621
03/02/2023 01:00,USDJPY,128.625,128.788,128.566,128.709
03/02/2023 02:00,USDJPY,128.708,128.712,128.535,128.571
03/02/2023 03:00,USDJPY,128.57,128.588,128.444,128.558
03/02/2023 04:00,USDJPY,128.557,128.609,128.505,128.529
03/02/2023 05:00,USDJPY,128.53,128.67,128.49,128.606
03/02/2023 06:00,USDJPY,128.609,128.655,128.53,128.558
03/02/2023 07:00,USDJPY,128.553,128.694,128.474,128.608
03/02/2023 08:00,USDJPY,128.61,128.73,128.58,128.707
03/02/2023 09:00,USDJPY,128.708,128.71,128.54,128.558
03/02/2023 10:00,USDJPY,128.557,128.62,128.42,128.471
03/02/2023 11:00,USDJPY,128.468,128.54,128.36,128.393
03/02/2023 12:00,USDJPY,128.398,128.465,128.32,128.43
03/02/2023 13:00,USDJPY,128.432,130.202,128.366,129.942
03/02/2023 14:00,USDJPY,129.944,130.474,129.848,130.325
03/02/2023 15:00,USDJPY,130.325,131.179,130.311,131.066
03/02/2023 16:00,USDJPY,131.069,131.091,130.833,131.075
03/02/2023 17:00,USDJPY,131.079,131.21,130.94,131.05
03/02/2023 18:00,USDJPY,131.048,131.165,130.95,131.107
03/02/2023 19:00,USDJPY,131.107,131.154,131.024,131.055
03/02/2023 20:00,USDJPY,131.056,131.16,131.04,131.142
03/02/2023 21:00,USDJPY,131.147,131.206,131.103,131.166
05/02/2023 22:00,USDJPY,132.464,132.467,131.71,131.857
05/02/2023 23:00,USDJPY,131.961,132.061,131.505,132.059
06/02/2023 00:00,USDJPY,132.057,132.384,131.886,132.291
06/02/2023 01:00,USDJPY,132.3,132.322,132.062,132.275
06/02/2023 02:00,USDJPY,132.273,132.374,131.724,132.041
06/02/2023 03:00,USDJPY,132.04,132.094,131.791,131.895
06/02/2023 04:00,USDJPY,131.9,131.99,131.673,131.681
06/02/2023 05:00,USDJPY,131.68,131.828,131.578,131.726
06/02/2023 06:00,USDJPY,131.728,131.936,131.671,131.826
06/02/2023 07:00,USDJPY,131.825,131.888,131.617,131.785
06/02/2023 08:00,USDJPY,131.781,132.094,131.584,131.808
06/02/2023 09:00,USDJPY,131.81,132.022,131.753,131.942
06/02/2023 10:00,USDJPY,131.941,132.289,131.91,132.227
06/02/2023 11:00,USDJPY,132.228,132.293,132.06,132.081
06/02/2023 12:00,USDJPY,132.073,132.135,131.921,132.097
06/02/2023 13:00,USDJPY,132.098,132.606,132.029,132.548
06/02/2023 14:00,USDJPY,132.551,132.668,132.379,132.586
06/02/2023 15:00,USDJPY,132.584,132.872,132.578,132.845
06/02/2023 16:00,USDJPY,132.849,132.898,132.67,132.756
06/02/2023 17:00,USDJPY,132.753,132.905,132.69,132.771
06/02/2023 18:00,USDJPY,132.771,132.791,132.598,132.612
06/02/2023 19:00,USDJPY,132.618,132.633,132.442,132.516
06/02/2023 20:00,USDJPY,132.518,132.674,132.495,132.621
06/02/2023 21:00,USDJPY,132.617,132.66,132.554,132.554
06/02/2023 22:00,USDJPY,132.65,132.695,132.447,132.608
06/02/2023 23:00,USDJPY,132.607,132.715,132.574,132.626
07/02/2023 00:00,USDJPY,132.622,132.625,132.386,132.536
07/02/2023 01:00,USDJPY,132.538,132.554,132.225,132.292
07/02/2023 02:00,USDJPY,132.293,132.38,132.24,132.355
07/02/2023 03:00,USDJPY,132.354,132.372,132.131,132.274
07/02/2023 04:00,USDJPY,132.273,132.407,132.24,132.262
07/02/2023 05:00,USDJPY,132.262,132.342,132.2,132.252
07/02/2023 06:00,USDJPY,132.253,132.274,132.02,132.095
07/02/2023 07:00,USDJPY,132.098,132.216,131.986,132.164
07/02/2023 08:00,USDJPY,132.163,132.322,131.695,131.885
07/02/2023 09:00,USDJPY,131.892,131.931,131.68,131.805
07/02/2023 10:00,USDJPY,131.807,131.963,131.765,131.958
07/02/2023 11:00,USDJPY,131.957,132.246,131.948,132.158
07/02/2023 12:00,USDJPY,132.156,132.169,131.99,132.011
07/02/2023 13:00,USDJPY,132.016,132.142,131.8,131.886
07/02/2023 14:00,USDJPY,131.892,132.068,131.82,131.985
07/02/2023 15:00,USDJPY,131.984,132.065,131.21,131.241
07/02/2023 16:00,USDJPY,131.242,131.4,131.12,131.371
07/02/2023 17:00,USDJPY,131.372,131.423,130.47,130.565
07/02/2023 18:00,USDJPY,130.563,131.479,130.49,131.352
07/02/2023 19:00,USDJPY,131.347,131.399,131.007,131.089
07/02/2023 20:00,USDJPY,131.091,131.247,131.015,131.086
07/02/2023 21:00,USDJPY,131.087,131.135,130.651,130.651
07/02/2023 22:00,USDJPY,131.07,131.14,130.971,131.057
07/02/2023 23:00,USDJPY,131.058,131.135,131.017,131.057
08/02/2023 00:00,USDJPY,131.056,131.079,130.72,130.856
08/02/2023 01:00,USDJPY,130.857,131.237,130.8,131.2
08/02/2023 02:00,USDJPY,131.201,131.381,131.18,131.201
08/02/2023 03:00,USDJPY,131.2,131.245,131.071,131.119
08/02/2023 04:00,USDJPY,131.126,131.195,131.03,131.145
08/02/2023 05:00,USDJPY,131.149,131.23,131.073,131.092
08/02/2023 06:00,USDJPY,131.093,131.277,130.99,131.18
08/02/2023 07:00,USDJPY,131.182,131.373,130.84,130.882
08/02/2023 08:00,USDJPY,130.886,131.011,130.8,130.832
08/02/2023 09:00,USDJPY,130.83,130.87,130.593,130.672
08/02/2023 10:00,USDJPY,130.671,130.965,130.65,130.806
08/02/2023 11:00,USDJPY,130.808,130.869,130.64,130.852
08/02/2023 12:00,USDJPY,130.854,131.08,130.73,131.068
08/02/2023 13:00,USDJPY,131.069,131.329,131.03,131.253
08/02/2023 14:00,USDJPY,131.25,131.483,131.082,131.377
08/02/2023 15:00,USDJPY,131.38,131.535,131.32,131.447
08/02/2023 16:00,USDJPY,131.442,131.463,131.21,131.269
08/02/2023 17:00,USDJPY,131.269,131.308,131.15,131.262
08/02/2023 18:00,USDJPY,131.259,131.343,131.081,131.254
08/02/2023 19:00,USDJPY,131.249,131.365,131.209,131.362
08/02/2023 20:00,USDJPY,131.364,131.463,131.337,131.434
08/02/2023 21:00,USDJPY,131.433,131.458,131.317,131.37
08/02/2023 22:00,USDJPY,131.401,131.445,131.274,131.325
08/02/2023 23:00,USDJPY,131.341,131.405,131.29,131.389
09/02/2023 00:00,USDJPY,131.387,131.574,131.21,131.512
09/02/2023 01:00,USDJPY,131.503,131.825,131.48,131.523
09/02/2023 02:00,USDJPY,131.535,131.551,131.369,131.427
09/02/2023 03:00,USDJPY,131.429,131.46,131.3,131.403
09/02/2023 04:00,USDJPY,131.401,131.458,131.29,131.424
09/02/2023 05:00,USDJPY,131.421,131.736,130.565,131.377
09/02/2023 06:00,USDJPY,131.374,131.437,131.13,131.266
09/02/2023 07:00,USDJPY,131.265,131.367,131.092,131.147
09/02/2023 08:00,USDJPY,131.148,131.153,130.87,130.961
09/02/2023 09:00,USDJPY,130.957,131.029,130.805,130.841
09/02/2023 10:00,USDJPY,130.84,130.913,130.73,130.844
09/02/2023 11:00,USDJPY,130.843,131.114,130.83,130.913
09/02/2023 12:00,USDJPY,130.915,130.956,130.667,130.794
09/02/2023 13:00,USDJPY,130.79,130.871,130.33,130.399
09/02/2023 14:00,USDJPY,130.402,130.74,130.396,130.669
09/02/2023 15:00,USDJPY,130.67,130.963,130.632,130.909
09/02/2023 16:00,USDJPY,130.905,131.165,130.903,130.982
09/02/2023 17:00,USDJPY,130.982,131.312,130.93,131.149
09/02/2023 18:00,USDJPY,131.15,131.465,131.134,131.438
09/02/2023 19:00,USDJPY,131.439,131.598,131.36,131.572
09/02/2023 20:00,USDJPY,131.575,131.649,131.52,131.617
09/02/2023 21:00,USDJPY,131.618,131.635,131.396,131.396
09/02/2023 22:00,USDJPY,131.536,131.605,131.355,131.463
09/02/2023 23:00,USDJPY,131.45,131.54,131.374,131.515
10/02/2023 00:00,USDJPY,131.52,131.767,131.51,131.565
10/02/2023 01:00,USDJPY,131.563,131.89,131.55,131.62
10/02/2023 02:00,USDJPY,131.625,131.702,131.49,131.684
10/02/2023 03:00,USDJPY,131.684,131.791,131.6,131.764
10/02/2023 04:00,USDJPY,131.765,131.804,131.61,131.715
10/02/2023 05:00,USDJPY,131.716,131.809,131.46,131.548
10/02/2023 06:00,USDJPY,131.553,131.636,131.42,131.572
10/02/2023 07:00,USDJPY,131.572,131.633,130.37,130.446
10/02/2023 08:00,USDJPY,130.449,130.63,129.801,130.331
10/02/2023 09:00,USDJPY,130.328,131.426,130.26,130.939
10/02/2023 10:00,USDJPY,130.935,131.178,130.811,130.887
10/02/2023 11:00,USDJPY,130.891,131.062,130.736,130.832
10/02/2023 12:00,USDJPY,130.835,131.072,130.755,130.931
10/02/2023 13:00,USDJPY,130.927,130.955,130.57,130.717
10/02/2023 14:00,USDJPY,130.714,131.096,130.628,131.004
10/02/2023 15:00,USDJPY,131.003,131.401,130.996,131.326
10/02/2023 16:00,USDJPY,131.327,131.577,131.294,131.504
10/02/2023 17:00,USDJPY,131.506,131.531,131.398,131.495
10/02/2023 18:00,USDJPY,131.495,131.565,131.429,131.552
10/02/2023 19:00,USDJPY,131.553,131.599,131.46,131.51
10/02/2023 20:00,USDJPY,131.508,131.533,131.376,131.41
10/02/2023 21:00,USDJPY,131.412,131.464,131.325,131.435
12/02/2023 22:00,USDJPY,131.296,131.417,131.296,131.405
12/02/2023 23:00,USDJPY,131.424,131.648,131.398,131.551
13/02/2023 00:00,USDJPY,131.554,131.739,131.444,131.693
13/02/2023 01:00,USDJPY,131.694,131.938,131.648,131.678
13/02/2023 02:00,USDJPY,131.677,131.837,131.653,131.762
13/02/2023 03:00,USDJPY,131.737,132.145,131.737,132.031
13/02/2023 04:00,USDJPY,132.03,132.175,132.02,132.135
13/02/2023 05:00,USDJPY,132.14,132.219,132.101,132.186
13/02/2023 06:00,USDJPY,132.187,132.308,132.1,132.22
13/02/2023 07:00,USDJPY,132.225,132.285,132.01,132.13
13/02/2023 08:00,USDJPY,132.129,132.49,132.123,132.439
13/02/2023 09:00,USDJPY,132.437,132.771,132.38,132.679
13/02/2023 10:00,USDJPY,132.682,132.74,132.5,132.56
13/02/2023 11:00,USDJPY,132.562,132.7,132.49,132.682
13/02/2023 12:00,USDJPY,132.683,132.77,132.351,132.427
13/02/2023 13:00,USDJPY,132.43,132.826,132.379,132.708
13/02/2023 14:00,USDJPY,132.712,132.87,132.559,132.565
13/02/2023 15:00,USDJPY,132.566,132.809,132.525,132.801
13/02/2023 16:00,USDJPY,132.799,132.907,132.7,132.711
13/02/2023 17:00,USDJPY,132.711,132.717,132.476,132.575
13/02/2023 18:00,USDJPY,132.576,132.61,132.43,132.499
13/02/2023 19:00,USDJPY,132.5,132.52,132.37,132.459
13/02/2023 20:00,USDJPY,132.465,132.47,132.263,132.288
13/02/2023 21:00,USDJPY,132.289,132.442,132.24,132.29
13/02/2023 22:00,USDJPY,132.417,132.459,132.367,132.412
13/02/2023 23:00,USDJPY,132.405,132.464,132.21,132.333
14/02/2023 00:00,USDJPY,132.335,132.377,132.09,132.138
14/02/2023 01:00,USDJPY,132.134,132.177,131.994,132.053
14/02/2023 02:00,USDJPY,132.048,132.2,131.906,132.154
14/02/2023 03:00,USDJPY,132.155,132.17,131.995,132.035
14/02/2023 04:00,USDJPY,132.04,132.072,131.95,131.966
14/02/2023 05:00,USDJPY,131.966,131.982,131.78,131.865
14/02/2023 06:00,USDJPY,131.868,132.066,131.828,131.948
14/02/2023 07:00,USDJPY,131.949,132.108,131.84,132.079
14/02/2023 08:00,USDJPY,132.076,132.143,131.921,132.014
14/02/2023 09:00,USDJPY,132.009,132.078,131.908,132.02
14/02/2023 10:00,USDJPY,132.019,132.344,131.989,132.253
14/02/2023 11:00,USDJPY,132.255,132.335,132.15,132.228
14/02/2023 12:00,USDJPY,132.229,132.272,132.01,132.01
14/02/2023 13:00,USDJPY,132.024,132.909,131.496,132.269
14/02/2023 14:00,USDJPY,132.265,133.133,132.102,132.735
14/02/2023 15:00,USDJPY,132.735,132.955,132.299,132.824
14/02/2023 16:00,USDJPY,132.825,133.116,132.701,133.056
14/02/2023 17:00,USDJPY,133.052,133.314,133.01,133.078
14/02/2023 18:00,USDJPY,133.083,133.108,132.834,133.104
14/02/2023 19:00,USDJPY,133.103,133.24,133.023,133.046
14/02/2023 20:00,USDJPY,133.046,133.12,132.998,133.033
14/02/2023 21:00,USDJPY,133.035,133.115,133.01,133.115
14/02/2023 22:00,USDJPY,133.15,133.17,133.04,133.074
14/02/2023 23:00,USDJPY,133.072,133.118,132.958,132.992
15/02/2023 00:00,USDJPY,132.99,133.066,132.64,132.712
15/02/2023 01:00,USDJPY,132.716,132.834,132.543,132.625
15/02/2023 02:00,USDJPY,132.626,132.865,132.61,132.825
15/02/2023 03:00,USDJPY,132.822,133.083,132.78,133.044
15/02/2023 04:00,USDJPY,133.039,133.177,132.98,133.096
15/02/2023 05:00,USDJPY,133.095,133.152,132.986,133.096
15/02/2023 06:00,USDJPY,133.092,133.395,132.96,133.319
15/02/2023 07:00,USDJPY,133.313,133.44,133.18,133.345
15/02/2023 08:00,USDJPY,133.344,133.438,133.238,133.432
15/02/2023 09:00,USDJPY,133.433,133.488,133.24,133.363
15/02/2023 10:00,USDJPY,133.362,133.395,133.205,133.377
15/02/2023 11:00,USDJPY,133.38,133.483,133.3,133.439
15/02/2023 12:00,USDJPY,133.452,133.728,133.419,133.671
15/02/2023 13:00,USDJPY,133.675,134.133,133.63,133.899
15/02/2023 14:00,USDJPY,133.898,134.18,133.85,134.141
15/02/2023 15:00,USDJPY,134.139,134.33,134.044,134.273
15/02/2023 16:00,USDJPY,134.274,134.334,134.15,134.225
15/02/2023 17:00,USDJPY,134.224,134.358,134.189,134.287
15/02/2023 18:00,USDJPY,134.29,134.357,134.18,134.296
15/02/2023 19:00,USDJPY,134.296,134.305,134.13,134.171
15/02/2023 20:00,USDJPY,134.172,134.196,134.104,134.11
15/02/2023 21:00,USDJPY,134.112,134.182,134.085,134.112
15/02/2023 22:00,USDJPY,134.138,134.201,133.875,134.006
15/02/2023 23:00,USDJPY,134.011,134.042,133.86,133.903
16/02/2023 00:00,USDJPY,133.901,134.122,133.77,134.102
16/02/2023 01:00,USDJPY,134.1,134.164,133.817,133.858
16/02/2023 02:00,USDJPY,133.854,133.873,133.632,133.741
16/02/2023 03:00,USDJPY,133.74,133.821,133.64,133.761
16/02/2023 04:00,USDJPY,133.76,133.848,133.73,133.835
16/02/2023 05:00,USDJPY,133.839,133.986,133.836,133.894
16/02/2023 06:00,USDJPY,133.89,133.998,133.82,133.938
16/02/2023 07:00,USDJPY,133.938,134.012,133.714,133.771
16/02/2023 08:00,USDJPY,133.773,133.907,133.6,133.826
16/02/2023 09:00,USDJPY,133.822,133.963,133.67,133.872
16/02/2023 10:00,USDJPY,133.875,133.953,133.78,133.935
16/02/2023 11:00,USDJPY,133.932,133.987,133.775,133.81
16/02/2023 12:00,USDJPY,133.792,133.97,133.765,133.907
16/02/2023 13:00,USDJPY,133.908,134.35,133.85,134.256
16/02/2023 14:00,USDJPY,134.259,134.5,134.104,134.346
16/02/2023 15:00,USDJPY,134.348,134.451,134.05,134.196
16/02/2023 16:00,USDJPY,134.197,134.23,133.85,133.947
16/02/2023 17:00,USDJPY,133.951,134.05,133.797,133.91
16/02/2023 18:00,USDJPY,133.915,133.995,133.75,133.816
16/02/2023 19:00,USDJPY,133.815,133.846,133.68,133.834
16/02/2023 20:00,USDJPY,133.826,134.032,133.69,133.866
16/02/2023 21:00,USDJPY,133.867,133.977,133.815,133.933
16/02/2023 22:00,USDJPY,133.93,134.03,133.905,133.961
16/02/2023 23:00,USDJPY,133.96,134.165,133.954,134.07
17/02/2023 00:00,USDJPY,134.074,134.324,134.061,134.234
17/02/2023 01:00,USDJPY,134.234,134.673,134.21,134.632
17/02/2023 02:00,USDJPY,134.631,134.694,134.51,134.59
17/02/2023 03:00,USDJPY,134.594,134.716,134.55,134.658
17/02/2023 04:00,USDJPY,134.66,134.81,134.63,134.661
17/02/2023 05:00,USDJPY,134.663,134.76,134.636,134.742
17/02/2023 06:00,USDJPY,134.741,134.779,134.7,134.755
17/02/2023 07:00,USDJPY,134.762,134.9,134.63,134.801
17/02/2023 08:00,USDJPY,134.802,135.035,134.794,134.866
17/02/2023 09:00,USDJPY,134.867,134.973,134.698,134.83
17/02/2023 10:00,USDJPY,134.84,134.96,134.806,134.927
17/02/2023 11:00,USDJPY,134.929,135.12,134.9,135.038
17/02/2023 12:00,USDJPY,135.036,135.043,134.726,134.853
17/02/2023 13:00,USDJPY,134.851,134.855,134.532,134.636
17/02/2023 14:00,USDJPY,134.635,134.681,134.458,134.6
17/02/2023 15:00,USDJPY,134.601,134.606,134.06,134.342
17/02/2023 16:00,USDJPY,134.344,134.412,134.13,134.216
17/02/2023 17:00,USDJPY,134.217,134.274,134.06,134.266
17/02/2023 18:00,USDJPY,134.265,134.31,134.18,134.235
17/02/2023 19:00,USDJPY,134.237,134.242,134.1,134.141
17/02/2023 20:00,USDJPY,134.142,134.23,134.051,134.185
17/02/2023 21:00,USDJPY,134.183,134.214,134.118,134.141
19/02/2023 22:00,USDJPY,134.172,134.297,134.172,134.244
19/02/2023 23:00,USDJPY,134.248,134.331,134.15,134.307
20/02/2023 00:00,USDJPY,134.31,134.473,134.251,134.4
20/02/2023 01:00,USDJPY,134.4,134.54,134.366,134.47
20/02/2023 02:00,USDJPY,134.475,134.535,134.261,134.294
20/02/2023 03:00,USDJPY,134.293,134.386,134.21,134.221
