,ticker_id,date,open,close,high,low,ask,bid,volume,open_next,created,id,ma20_1,ma50_1,ma100_1,upper_bb20_1,lower_bb20_1,year,month,day,time,hr,4hr_tf,weekday,weekday_name,bb_status_1,pl_open_f1_hr,trade_open_1_hr,pl_open_f4_hr,trade_open_4_hr,lag_open_1,pl_open_1_hr,lag_open_4,pl_open_4_hr,reverse_point,up_bb20_1_flat_5,up_bb20_low_bb20_diff_1,close_ma20_1_diff_1,close_ma50_1_diff_1,close_ma100_1_diff_1,ma20_1_ma50_1_diff_1,ma50_1_ma100_1_diff_1,open_close_diff_1,open_close_diff1_lag1,high_upper_bb20_1_diff_1,low_lower_bb20_1_diff_1,pl_close,trade_close_1_hr,trend_strength_1,ma20_4,ma50_4,ma100_4,upper_bb20_4,lower_bb20_4,up_bb20_low_bb20_diff_4,close_ma20_4_diff_4,close_ma50_4_diff_4,close_ma100_4_diff_4,ma20_4_ma50_4_diff_4,ma50_4_ma100_4_diff_4,high_upper_bb20_4_diff_4,low_lower_bb20_4_diff_4
2685,9f53d106-491e-43bc-8f19-f91352ee4426,2024-09-13 21:00:00+00:00,140.931,140.812,140.942,140.81,0.0,0.0,3678.0,0.0,2024-09-13 20:06:02.361424+00:00,7690fb2a-5135-4212-b8b5-400b60b0357d,145.826,148.47878,151.30183166,154.16004202810961,137.49195797189037,2024,September,13,21:00:00,21,20,4,Friday,inside_bb,-0.11899999999999977,0,-0.006000000000000227,1,140.93200000000002,-0.0010000000000047748,140.665,0.26600000000001955,1.0,0.6253971788605384,16.668084056219243,-5.013999999999982,-7.666779999999989,-10.489831659999993,-2.652780000000007,-2.8230516600000044,0.11899999999999977,0.0010000000000047748,-13.218042028109608,3.3180420281096303,-0.11899999999999977,0,-2,150.49112499999998,150.71766132000002,150.39056566,158.49648709690976,142.4857629030902,16.010724193819556,-9.560124999999971,-9.786661320000007,-9.459565659999981,-0.22653632000003654,0.3270956600000261,-17.52898709690976,-1.5992629030902208
2686,9f53d106-491e-43bc-8f19-f91352ee4426,2024-09-13 22:00:00+00:00,140.812,140.912,140.942,140.81,0.0,0.0,3678.0,0.0,2024-09-13 20:06:02.361424+00:00,7690fb2a-5135-4212-b8b5-400b60b0357d,145.3453,148.23950000000002,151.13614666,153.6468935654728,137.04370643452722,2024,September,13,22:00:00,22,20,4,Friday,inside_bb,0.09999999999999432,0,-0.006000000000000227,0,140.931,-0.11899999999999977,140.8135,-0.0014999999999929514,0.0,1.0643095668445426,16.60318713094557,-4.433300000000003,-7.327500000000015,-10.224146660000002,-2.894200000000012,-2.8966466599999876,-0.09999999999999432,0.11899999999999977,-12.704893565472787,3.766293565472779,0.09999999999999432,1,0,150.49112499999998,150.71766132000002,150.39056566,158.49648709690976,142.4857629030902,16.010724193819556,-9.560124999999971,-9.786661320000007,-9.459565659999981,-0.22653632000003654,0.3270956600000261,-17.52898709690976,-1.5992629030902208
2688,9f53d106-491e-43bc-8f19-f91352ee4426,2024-09-14 00:00:00+00:00,141.012,140.812,140.942,140.81,0.0,0.0,3678.0,0.0,2024-09-13 20:06:02.361424+00:00,7690fb2a-5135-4212-b8b5-400b60b0357d,144.3667,147.81296999999998,150.80403166,152.18264013202216,136.55075986797786,2024,September,14,00:00:00,0,0,5,Saturday,inside_bb,-0.19999999999998863,1,-0.11899999999999977,1,140.912,0.09999999999999432,140.93200000000002,0.07999999999998408,0.0,2.2890692832000923,15.631880264044298,-3.554699999999997,-7.000969999999967,-9.99203165999998,-3.44626999999997,-2.991061660000014,0.19999999999998863,-0.09999999999999432,-11.24064013202215,4.259240132022143,-0.19999999999998863,0,0,149.83987499999998,150.59267132,150.29623066,158.76548222908528,140.91426777091468,17.851214458170602,-9.027874999999966,-9.780671319999982,-9.48423065999998,-0.7527963200000158,0.2964406600000018,-17.823482229085272,-0.10426777091467443
